Plot,Region,LU,Classif,Classif2,Production_food,Production_livestock,Production_energy,Production_timber,Harvesting_plants,C_stock,Hunting,Aesthetic_naturalness,Aesth_diversity_ADI,Reg_ID_habitat,Aesth_uniqueness_charismatic_plants,Plant_richness,Bird_richness,Fungi_richness
AEG41,A,Grassland,Grassland_high,Grassland_high,0,930.87775,0,0,1,3.38732460465,0,1.12077986141056,0.451348821487387,0,0.989003549804243,0.60655737704918,0.125,0
AEG42,A,Grassland,Grassland_high,Grassland_high,0,741.801023622047,0,0,0.987953565457896,5.27853538315,0,0.43383070846044,0.845398198227236,0,0.809701485595615,0.491803278688525,0.25,0
AEG43,A,Grassland,Grassland_medium,Grassland_medium,0,407.9614,0,0,0.552836833117047,4.41824590185,0,1.02084775222742,0.845398198227236,0,0.556032043102809,0.524590163934426,0.5,1
AEG44,A,Grassland,Grassland_high,Grassland_high,0,652.097068965517,0,0,0.807712470376018,5.1640787922,0,1.49751751686118,0.312494097528613,0,0.993752693801528,0.639344262295082,1,0
AEG45,A,Grassland,Grassland_medium,Grassland_medium,0,1253.51875,0,0,1,4.7366235541,0,1.25130338776554,0.260672966336677,0,0.810185901723659,0.59016393442623,1,0
AEG46,A,Grassland,Grassland_medium,Grassland_medium,0,450.930117647059,0,0,0.511991472973418,4.35443026925,0,0.69732032618565,0.407655270074248,0,0.830512448632283,0.704918032786885,0.375,0
AEG47,A,Grassland,Grassland_low,Grassland_low,0,102.367890625,0,0,0.641728056488066,4.36263297735,0,1.84102530219805,0.302506093538688,1,0.728863233380915,0.950819672131147,1,0
AEG48,A,Grassland,Grassland_low,Grassland_low,0,95.832515625,0,0,0.438175114837363,3.14425226175,0,2.12260429249619,0.260672966336677,1,0.596541077991332,0.918032786885246,1,0
AEG49,A,Grassland,Grassland_low,Grassland_low,0,257.962486486486,0,0,0.615231031103155,4.22812498235,0,2.47397746339958,0.622025393882105,0,0.933492838314723,0.967213114754098,0.125,0
AEG50,A,Grassland,Grassland_medium,Grassland_medium,0,947.375,0,0,0.542462395721649,5.2243973248,0,1.03517047383104,0.471960428297689,0,0.740081282070544,0.704918032786885,0.125,1
AEW01,A,Forest,Forest_Coniferous,Forest_even-aged,0,0,161.790762857143,30364.75088,0.490009995089754,9.929710754304,1,0.661531925112309,0.807569010701275,0.5,0.446261263439449,0.550908638287279,0.30690537084399,0.68018018018018
AEW02,A,Forest,Forest_Coniferous,Forest_even-aged,0,0,150.51672,37399.8888,0.993512162387041,6.954934846236,1.5,1.51719936770864,1.45443462067395,0,0.567039843444434,0.690316156335574,0.51150895140665,0.5
AEW03,A,Forest,Forest_Coniferous,Forest_even-aged,0,0,170.374602857143,40930.8944,0.762273904935275,10.002050097696,1,1.42719525948596,1.51914840323315,0,0.612377548188507,0.690316156335574,0.40920716112532,0.860360360360361
AEW04,A,Forest,Forest_Deciduous,Forest_even-aged,0,0,118.613982857143,7203.54144,0,5.351875943964,0,0.112933225264252,1.4366039640255,0.5,0.0935416779445263,0,0,0.68018018018018
AEW05,A,Forest,Forest_Deciduous,Forest_even-aged,0,0,105.694174285714,32791.48288,0.770853938125755,14.310537554244,1,0.553069959327651,1.1951266731655,0.5,0.71452719024948,0.321882001493652,0.40920716112532,0.5
AEW06,A,Forest,Forest_Mixed,Forest_even-aged,0,0,138.417017142857,22906.1488,0.7846686704373,10.68357428876,0.5,0.121644011768133,1.46469850380333,0.5,0.907790929095199,0.172516803584765,0.61381074168798,0.5
AEW07,A,Forest,Forest_Mixed,Forest_uneven-aged,0,0,141.690754285714,43557.32832,0.100040039385444,7.371596091668,1,0.0458782195522728,1.31800067826618,0.5,0,0,0.818414322250639,0.5
AEW08,A,Forest,Forest_Mixed,Forest_uneven-aged,0,0,148.261037142857,45197.27656,0.327570006693373,14.121827845152,1.5,0.192092163512937,1.43926182202497,0.5,0.11437435917834,0.182474483445357,0.61381074168798,0.31981981981982
AEW09,A,Forest,Forest_Deciduous,Forest_uneven-aged,0,0,200.29878,26460.01984,0.144221197493139,5.575469037088,0.5,0.0802141114361893,0.858584861648638,0.5,0.178898357949318,0.282051282051282,0.920716112531969,0.31981981981982
AEW10,A,Forest,Forest_Coniferous,Forest_even-aged,0,0,153.287974285714,14493.76968,0.586626219407372,8.66415378738,1,1.4511126005047,1.34415534622758,0,0.531485351085947,0.590739357729649,0.30690537084399,0.31981981981982
AEW11,A,Forest,Forest_Coniferous,Forest_even-aged,0,0,182.146191428571,52717.3468,0.52246422768824,9.6855494195,1.5,1.11929486431306,1.30648873921153,0,0.494215554106287,0.501120238984317,0.61381074168798,0.31981981981982
AEW12,A,Forest,Forest_Coniferous,Forest_even-aged,0,0,146.13642,42742.4228,0.872758170967981,7.3547941474,1.5,1.44294891039186,0.820900980595309,0,0.719981027782505,0.660443116753796,0.61381074168798,0.31981981981982
AEW13,A,Forest,Forest_Coniferous,Forest_even-aged,0,0,266.357571428571,51814.14,1,11.04573433478,2,1.4115934989014,1.32725296875,0,0.803285113864541,0.690316156335574,0.40920716112532,0.860360360360361
AEW14,A,Forest,Forest_Coniferous,Forest_even-aged,0,0,162.054874285714,46432.8384,0.65893790582212,10.6326535484,2,1.93957670233272,1.17790824977231,0,0.699549694573545,0.670400796614389,0.30690537084399,0.31981981981982
AEW15,A,Forest,Forest_Mixed,Forest_even-aged,0,0,115.0227,0,0.597686846017576,4.311466731,0.5,0.314881756543596,1.2550405,0.5,0.47986296635771,0.431416479960169,0.51150895140665,0.5
AEW16,A,Forest,Forest_Deciduous,Forest_even-aged,0,0,55.0046571428571,4560.4712,0.426601307018034,6.007929230724,0,0.387762992725905,1.38789995605647,0.5,0.352864135584429,0.660443116753796,0.40920716112532,0.31981981981982
AEW17,A,Forest,Forest_Deciduous,Forest_even-aged,0,0,105.876514285714,9326.2944,0,6.361982828016,0,0.0097120492192516,1.38789995605647,0.5,0.0855007908929068,0.0430669653970625,0.10230179028133,0
AEW18,A,Forest,Forest_Deciduous,Forest_even-aged,0,0,131.721608571429,34381.45984,0.676065951595049,13.986835247956,1,0.408048411672858,1.32054152415459,0.5,0.6558673158047,0.799850634802091,0.40920716112532,0.860360360360361
AEW19,A,Forest,Forest_Mixed,Forest_even-aged,0,0,188.445934285714,25841.90336,0.27422559444864,10.294374187392,1.5,0.436304029514522,1.18700262559062,0.5,0.632136706575587,0.0430669653970625,1,0.68018018018018
AEW20,A,Forest,Forest_Deciduous,Forest_even-aged,0,0,200.335242857143,35578.9408,0.821502031496735,10.396155465308,1,0.367619425962451,1.17790824977231,0.5,0.819961056386913,0.222305202887727,0.71611253196931,0.31981981981982
AEW21,A,Forest,Forest_Mixed,Forest_even-aged,0,0,354.20706,11590.95808,0.727495699940394,8.432728110988,1.5,0.217775776397222,1.33143915984257,0.5,0.690066535871463,0.222305202887727,0.61381074168798,0.31981981981982
AEW22,A,Forest,Forest_Deciduous,Forest_even-aged,0,0,171.270437142857,31355.93344,0.727890867343189,10.163428553448,0.5,0.394222938112705,1.22034298341049,0.5,0.767642949591117,0.0928553647000249,0.61381074168798,0
AEW23,A,Forest,Forest_Deciduous,Forest_even-aged,0,0,112.55508,32502.09664,0.540882355453375,11.2531592021,1,0.645290913230385,1.2724133583169,0.5,0.319924005633639,0.0928553647000249,0.51150895140665,0.68018018018018
AEW24,A,Forest,Forest_Mixed,Forest_even-aged,0,0,214.062068571429,1686.21504,0.465020117386791,4.7253767768112,0.5,0.0326118270265447,0.820900980595309,0.5,0,0.0231516056758775,0.51150895140665,0.31981981981982
AEW25,A,Forest,Forest_Mixed,Forest_even-aged,0,0,138.292842857143,0,0.210284493184487,4.3956901883392,0.5,0.0326118270265447,1.38789995605647,1,0.385176003872527,0.321882001493652,0,0.68018018018018
AEW26,A,Forest,Forest_Mixed,Forest_even-aged,0,0,75.16188,2249.19568,0.599881134608568,5.8203009411744,0.5,0.441019497890555,1.168232178051,1,0.681020751732596,0.341797361214837,0.10230179028133,0.68018018018018
AEW27,A,Forest,Forest_Mixed,Forest_even-aged,0,0,116.65458,2591.84928,0.710345267371315,4.3877450474912,0.5,0.333191369407113,1.30648873921153,0.5,0.579871244991001,0.491162559123724,0,1
AEW28,A,Forest,Forest_Mixed,Forest_even-aged,0,0,178.583554285714,10542.73504,0.645113375947814,11.079456567516,0.5,0.152493196668575,1.43926182202497,0.5,1,0.301966641772467,0.40920716112532,0.31981981981982
AEW29,A,Forest,Forest_Mixed,Forest_even-aged,0,0,130.320797142857,32049.43864,0.647792300206572,6.620512598052,1,0.231589585009584,0.874508841226196,0,0.858845549453627,0.550908638287279,0.71611253196931,0.68018018018018
AEW30,A,Forest,Forest_Mixed,Forest_even-aged,0,0,182.798408571429,7608.83728,0.837635085449189,9.912526977472,0.5,0.233730980227484,1.2724133583169,0.5,0.956466823673865,0.451331839681354,0.40920716112532,0.31981981981982
AEW31,A,Forest,Forest_Coniferous,Forest_even-aged,0,0,120.466928571429,14616.654,0.774325558383975,6.512907708904,1,0.987987992326519,1.10558779746642,0,0.570813383622398,1,0.61381074168798,0.5
AEW32,A,Forest,Forest_Coniferous,Forest_even-aged,0,0,81.5564057142857,9188.28456,0.727021282121687,5.147806893824,1,2,0.858584861648638,0,0.333463712534245,1,0.51150895140665,0.31981981981982
AEW33,A,Forest,Forest_Coniferous,Forest_even-aged,0,0,171.772302857143,10388.75448,0.383166116668947,6.287849095304,1,1.31212498174208,1.44960183323392,0,0.342484797364659,0.869554393826239,0.40920716112532,0.68018018018018
AEW34,A,Forest,Forest_Coniferous,Forest_even-aged,0,0,133.459508571429,28275.05632,0.599058962636816,8.152030931032,1,1.25591281744696,0.892122681457431,0,0.525077795957519,0.700273836196166,0.51150895140665,0.31981981981982
AEW35,A,Forest,Forest_Mixed,Forest_even-aged,0,0,59.6688942857143,1216.84208,1,4.5826135908344,0.5,0.344040530206019,0.868453991347906,0.5,0.384546099916764,0.789892954941499,0.30690537084399,0.5
AEW36,A,Forest,Forest_Mixed,Forest_even-aged,0,0,95.2935171428571,13203.16888,0.695658837714454,4.30779104108,0.5,0.637630652829971,1.25149965407509,0.5,0.684862685917713,0.969131192432163,0.30690537084399,0.5
AEW37,A,Forest,Forest_Mixed,Forest_even-aged,0,0,62.5441371428571,11186.94984,0.704044832630814,11.373997507396,0.5,1.03261182702654,0.708163658834586,0.5,0.547276661240831,0.640527757032611,0.71611253196931,0.13963963963964
AEW38,A,Forest,Forest_Deciduous,Forest_even-aged,0,0,73.3846628571428,3740.53152,0.0582792167238089,3.9187848469232,0,0.0169109318100862,1.07912131918565,0.5,0.344844568235385,0.0828976848394324,0,0.5
AEW39,A,Forest,Forest_Deciduous,Forest_even-aged,0,0,95.60808,9331.22528,0.29581595273719,10.21563543888,0,0.216326170043469,1.31821038729508,0.5,0.447837137134588,0.202389843166542,0.30690537084399,0.13963963963964
AEW40,A,Forest,Forest_Deciduous,Forest_even-aged,0,0,192.216934285714,32372.02176,0.4457495006799,11.558268481056,0.5,0.0549070866488324,1.23432837322473,0.5,0.710183093231784,0.361712720936022,0,0.13963963963964
AEW41,A,Forest,Forest_Deciduous,Forest_even-aged,0,0,207.316491428571,27406.47776,0.772515788453672,10.44523891286,0.5,0.279026923662833,1.34415534622758,0.5,0.802907315789778,0.132686084142395,0.20460358056266,0.31981981981982
AEW42,A,Forest,Forest_Deciduous,Forest_even-aged,0,0,137.278465714286,17972.30512,0.388718090657843,7.369609327888,0,0.151471514841853,1.1231777173227,0.5,0.791986583111216,0.0629823251182475,0.30690537084399,0.13963963963964
AEW43,A,Forest,Forest_Deciduous,Forest_even-aged,0,0,111.941665714286,23294.18624,0.798664368723128,9.695892358496,0,0.450730560710785,1.56895593214295,1,0.776985299524068,0.282051282051282,0.61381074168798,0.31981981981982
AEW44,A,Forest,Forest_Mixed,Forest_even-aged,0,0,86.5306285714286,18734.3936,0.411624636492929,5.535346449204,0.5,0.0154811028855981,1.39576473724954,0.5,0.303884042496619,0.19243216330595,0.818414322250639,1
AEW45,A,Forest,Forest_Mixed,Forest_even-aged,0,0,119.560885714286,1845.7512,0.254494889791319,6.477252531148,0.5,0.229883124563441,0.683858992030965,0.5,0.570205934094784,0.431416479960169,0.20460358056266,0.13963963963964
AEW46,A,Forest,Forest_Mixed,Forest_even-aged,0,0,207.962537142857,15000.56712,0.286169290120959,10.583790209576,0.5,0.269504716267321,1.4607123492714,0.5,1,0.202389843166542,0.30690537084399,0.5
AEW47,A,Forest,Forest_Mixed,Forest_even-aged,0,0,123.528625714286,22783.0216,0.513337534810825,10.373869923588,0.5,0.059494520005863,1.07088516074681,0.5,0.723872369301844,0.401543440378392,0.51150895140665,0.5
AEW48,A,Forest,Forest_Mixed,Forest_even-aged,0,0,191.004145714286,23974.0424,0.57305632350767,11.419532929116,1,0.487603989287089,1.49173586886033,0.5,0.866797095612725,0.381628080657207,0.71611253196931,0.31981981981982
AEW49,A,Forest,Forest_Mixed,Forest_uneven-aged,0,0,144.105068571429,17965.71712,0.550558473974223,10.753413877024,0.5,0.25458369941067,1.34206500572612,1,0.650132177477927,0.242220562608912,0.818414322250639,0.13963963963964
AEW50,A,Forest,Forest_Deciduous,Forest_uneven-aged,0,0,142.028588571429,36440.80128,0.590883889190343,11.109140747204,1,0.352697982460194,1.08157648191392,0.5,0.0649595193498424,0.262135922330097,1,0.5
C1,A,Crop,Cereal,Cereal,1464.372,0,0,0,0.342854849334057,3.6196266582808,0,0,0,0,0.198078213849127,0.0491803278688525,0,0
C10,A,Crop,Cereal,Cereal,1464.372,0,0,0,0.279939812235749,3.6196266582808,0,0,0,0,0.198078213849127,0.0327868852459016,0,0
C100,A,Crop,Cereal,Cereal,1721.895,0,0,0,0.342854849334057,3.6196266582808,0,0,0,0,0.343081530259181,0.0983606557377049,0,0
C101,A,Crop,Cereal,Cereal,1721.895,0,0,0,0.279939812235749,3.6196266582808,0,0,0,0,0.343081530259181,0.0819672131147541,0,0
C102,A,Crop,Cereal,Cereal,1721.895,0,0,0,0.197947339555987,3.6196266582808,0,0,0,0,0.198078213849127,0.0327868852459016,0,0
C103,A,Crop,Cereal,Cereal,1721.895,0,0,0,0.342854849334057,3.6196266582808,0,0,0,0,0,0.131147540983607,0,0
C104,A,Crop,Cereal,Cereal,1721.895,0,0,0,0.342854849334057,3.6196266582808,0,0,0,0,0.198078213849127,0.0819672131147541,0,0
C105,A,Crop,Cereal,Cereal,1721.895,0,0,0,0.197947339555987,3.6196266582808,0,0,0,0,0.198078213849127,0.0491803278688525,0,0
C106,A,Crop,Cereal,Cereal,1721.895,0,0,0,0.442623707212419,3.6196266582808,0,0,0,0,0.442916351028388,0.131147540983607,0,0
C107,A,Crop,Cereal,Cereal,1721.895,0,0,0,0.395894679111973,3.6196266582808,0,0,0,0,0,0.0819672131147541,0,0
C108,A,Crop,Cereal,Cereal,1721.895,0,0,0,0.279939812235749,3.6196266582808,0,0,0,0,0,0.0327868852459016,0,0
C109,A,Crop,Cereal,Cereal,1721.895,0,0,0,0.395894679111973,3.6196266582808,0,0,0,0,0.198078213849127,0.0819672131147541,0,0
C11,A,Crop,Cereal,Cereal,1464.372,0,0,0,0.342854849334057,3.6196266582808,0,0,0,0,0.198078213849127,0.0983606557377049,0,0
C110,A,Crop,Cereal,Cereal,1721.895,0,0,0,0.279939812235749,3.6196266582808,0,0,0,0,0.343081530259181,0.0983606557377049,0,0
C111,A,Crop,Cereal,Cereal,1721.895,0,0,0,0,3.6196266582808,0,0,0,0,0.198078213849127,0.0491803278688525,0,0
C112,A,Crop,Cereal,Cereal,1721.895,0,0,0,0.197947339555987,3.6196266582808,0,0,0,0,0.198078213849127,0.0655737704918033,0,0
C113,A,Crop,Cereal,Cereal,1721.895,0,0,0,0,3.6196266582808,0,0,0,0,0,0.0163934426229508,0,0
C114,A,Crop,Cereal,Cereal,1721.895,0,0,0,0.342854849334057,3.6196266582808,0,0,0,0,0.198078213849127,0.0491803278688525,0,0
C115,A,Crop,Cereal,Cereal,1721.895,0,0,0,0.342854849334057,3.6196266582808,0,0,0,0,0.396156427698254,0.0819672131147541,0,0
C116,A,Crop,Cereal,Cereal,1721.895,0,0,0,0.279939812235749,3.6196266582808,0,0,0,0,0.198078213849127,0.0163934426229508,0,0
C117,A,Crop,Cereal,Cereal,1721.895,0,0,0,0.279939812235749,3.6196266582808,0,0,0,0,0.198078213849127,0.163934426229508,0,0
C118,A,Crop,Cereal,Cereal,1721.895,0,0,0,0.342854849334057,3.6196266582808,0,0,0,0,0.280124896436073,0.0983606557377049,0,0
C119,A,Crop,Cereal,Cereal,1721.895,0,0,0,0.279939812235749,3.6196266582808,0,0,0,0,0.198078213849127,0.114754098360656,0,0
C12,A,Crop,Cereal,Cereal,1464.372,0,0,0,0.279939812235749,3.6196266582808,0,0,0,0,0.343081530259181,0.0655737704918033,0,0
C120,A,Crop,Cereal,Cereal,1721.895,0,0,0,0.279939812235749,3.6196266582808,0,0,0,0,0.198078213849127,0.0491803278688525,0,0
C121,A,Crop,Cereal,Cereal,1721.895,0,0,0,0.342854849334057,3.6196266582808,0,0,0,0,0.198078213849127,0.114754098360656,0,0
C122,A,Crop,Cereal,Cereal,1721.895,0,0,0,0.342854849334057,3.6196266582808,0,0,0,0,0,0.0819672131147541,0,0
C123,A,Crop,Cereal,Cereal,1721.895,0,0,0,0.279939812235749,3.6196266582808,0,0,0,0,0.198078213849127,0.0491803278688525,0,0
C124,A,Crop,Cereal,Cereal,1721.895,0,0,0,0.279939812235749,3.6196266582808,0,0,0,0,0.198078213849127,0.0327868852459016,0,0
C125,A,Crop,Cereal,Cereal,1721.895,0,0,0,0.197947339555987,3.6196266582808,0,0,0,0,0.280124896436073,0.0819672131147541,0,0
C126,A,Crop,Cereal,Cereal,1721.895,0,0,0,0.197947339555987,3.6196266582808,0,0,0,0,0.280124896436073,0.0491803278688525,0,0
C127,A,Crop,Cereal,Cereal,1721.895,0,0,0,0.197947339555987,3.6196266582808,0,0,0,0,0,0,0,0
C128,A,Crop,Cereal,Cereal,1721.895,0,0,0,0.197947339555987,3.6196266582808,0,0,0,0,0,0.0491803278688525,0,0
C129,A,Crop,Cereal,Cereal,1721.895,0,0,0,0.197947339555987,3.6196266582808,0,0,0,0,0.280124896436073,0.0655737704918033,0,0
C13,A,Crop,Cereal,Cereal,1464.372,0,0,0,0,3.6196266582808,0,0,0,0,0.198078213849127,0,0,0
C130,A,Crop,Cereal,Cereal,1721.895,0,0,0,0.279939812235749,3.6196266582808,0,0,0,0,0.198078213849127,0.114754098360656,0,0
C131,A,Crop,Cereal,Cereal,1721.895,0,0,0,0.342854849334057,3.6196266582808,0,0,0,0,0.198078213849127,0.0655737704918033,0,0
C132,A,Crop,Cereal,Cereal,1721.895,0,0,0,0.197947339555987,3.6196266582808,0,0,0,0,0.280124896436073,0.0655737704918033,0,0
C133,A,Crop,Cereal,Cereal,1721.895,0,0,0,0.442623707212419,3.6196266582808,0,0,0,0,0,0.0819672131147541,0,0
C134,A,Crop,Cereal,Cereal,1721.895,0,0,0,0.342854849334057,3.6196266582808,0,0,0,0,0.280124896436073,0.0491803278688525,0,0
C135,A,Crop,Cereal,Cereal,1721.895,0,0,0,0.342854849334057,3.6196266582808,0,0,0,0,0,0.0655737704918033,0,0
C136,A,Crop,Cereal,Cereal,1721.895,0,0,0,0.279939812235749,3.6196266582808,0,0,0,0,0.198078213849127,0.0655737704918033,0,0
C137,A,Crop,Cereal,Cereal,1721.895,0,0,0,0.279939812235749,3.6196266582808,0,0,0,0,0,0.0163934426229508,0,0
C138,A,Crop,Cereal,Cereal,1721.895,0,0,0,0.342854849334057,3.6196266582808,0,0,0,0,0.343081530259181,0.114754098360656,0,0
C139,A,Crop,Cereal,Cereal,1721.895,0,0,0,0,3.6196266582808,0,0,0,0,0.343081530259181,0.0163934426229508,0,0
C14,A,Crop,Cereal,Cereal,1464.372,0,0,0,0,3.6196266582808,0,0,0,0,0,0,0,0
C140,A,Crop,Cereal,Cereal,1721.895,0,0,0,0.197947339555987,3.6196266582808,0,0,0,0,0.280124896436073,0.0655737704918033,0,0
