Plot,Region,LU,Classif,Classif2,Production_food,Production_livestock,Production_energy,Production_timber,Harvesting_plants,C_stock,Hunting,Aesthetic_naturalness,Aesth_diversity_ADI,Reg_ID_habitat,Aesth_uniqueness_charismatic_plants,Plant_richness,Bird_richness,Fungi_richness
AEG35,All,Grassland,Grassland_medium,Grassland_medium,0,917.46875,0,0,0.535875274812027,3.59309863915,0,0.144561650395568,0.369299477288164,0,0.548785527025307,0.542372881355932,0.111111111111111,0
AEG36,All,Grassland,Grassland_medium,Grassland_medium,0,907.602001037345,0,0,0.571907561411697,4.1250249834,0,1.23638470404862,0.142426506354511,0,0.475164043383906,0.525423728813559,0.222222222222222,0
AEG37,All,Grassland,Grassland_medium,Grassland_medium,0,1278.41252671756,0,0,1,5.19627412125,0,0.843758397445355,0.420550149562093,0,0.633388412728738,0.64406779661017,0.333333333333333,1
AEG38,All,Grassland,Grassland_low,Grassland_low,0,660.4125,0,0,0.361384536789768,3.90309604885,0,1.0852702340568,0.324817140354817,0,0.862637749010791,0.661016949152542,0.111111111111111,0
AEG39,All,Grassland,Grassland_medium,Grassland_medium,0,1307.28125,0,0,1,5.34,0,0.947257385155665,0.302506093538688,0,0.498543429097423,0.457627118644068,0.222222222222222,0
AEG40,All,Grassland,Grassland_high,Grassland_high,0,759.154,0,0,1,4.17061087355,0,1.69240043006889,0.201906734262883,0,1,0.796610169491525,0.666666666666667,0
AEG41,All,Grassland,Grassland_high,Grassland_high,0,930.87775,0,0,0.997978481088273,3.38732460465,0,1.01850125929454,0.451348821487387,0,0.964555054562355,0.627118644067797,0.111111111111111,0
AEG42,All,Grassland,Grassland_high,Grassland_high,0,741.801023622047,0,0,0.982520179761218,5.27853538315,0,0.881408011729039,0.845398198227236,0,0.789685396753615,0.508474576271186,0.222222222222222,0
AEG43,All,Grassland,Grassland_medium,Grassland_medium,0,407.9614,0,0,0.549796431374823,4.41824590185,0,1.38512739636244,0.622025393882105,0,0.542286746877303,0.542372881355932,0.444444444444444,1
AEG44,All,Grassland,Grassland_high,Grassland_high,0,652.097068965517,0,0,0.803270345222559,5.1640787922,0,0.929245154624072,0.909978814942999,0,0.969186798147432,0.661016949152542,1,0
AEG45,All,Grassland,Grassland_medium,Grassland_medium,0,1253.51875,0,0,1,4.7366235541,0,1.0065803914997,0.260672966336677,0,0.790157837954569,0.610169491525424,0.888888888888889,0
AEG46,All,Grassland,Grassland_medium,Grassland_medium,0,450.930117647059,0,0,0.509175705873286,4.35443026925,0,0.673784410414867,0.407655270074248,0,0.809981905892841,0.728813559322034,0.333333333333333,0
AEG47,All,Grassland,Grassland_low,Grassland_low,0,102.367890625,0,0,0.638198785310565,4.36263297735,0,1.40791141269017,0.909978814942999,1,0.710845492901795,0.983050847457627,0.888888888888889,0
AEG48,All,Grassland,Grassland_low,Grassland_low,0,95.832515625,0,0,0.435765310890257,3.14425226175,0,2.00972884693938,0.909978814942999,1,0.581794385009543,0.949152542372881,1,0
AEG49,All,Grassland,Grassland_low,Grassland_low,0,257.962486486486,0,0,0.611847483939175,4.22812498235,0,2.74801335937977,0.269514887042443,0,0.910416586242229,1,0.111111111111111,0
AEG50,All,Grassland,Grassland_high,Grassland_high,0,947.375,0,0,0.539479049616173,5.2243973248,0,0.845818108914558,0.471960428297689,0,0.721786227713161,0.728813559322034,0.111111111111111,1
AEW01,All,Forest,Forest_Coniferous,Forest_even-aged,0,0,161.790762857143,30364.75088,0.547950536192195,9.929710754304,1,0.618470037806532,0.807569010701275,0.5,0.547290394675265,0.728858098423316,0.362549800796813,0.428571428571429
AEW02,All,Forest,Forest_Coniferous,Forest_even-aged,0,0,150.51672,37399.8888,0.997942525785448,6.954934846236,1.5,1.47249902860963,1.45443462067395,0,0.654259070247667,0.862637362637362,0.52191235059761,0.285714285714286
AEW03,All,Forest,Forest_Coniferous,Forest_even-aged,0,0,170.374602857143,40930.8944,0.791279336827695,10.002050097696,1,1.36960056753357,1.51914840323315,0,0.694412831202349,0.862637362637362,0.442231075697211,0.571428571428571
AEW04,All,Forest,Forest_Deciduous,Forest_even-aged,0,0,118.613982857143,7203.54144,0.094895217741448,5.351875943964,0,0.118805191849009,1.4366039640255,0.5,0.234901004873852,0.193741041567128,0.123505976095618,0.428571428571429
AEW05,All,Forest,Forest_Deciduous,Forest_even-aged,0,0,105.694174285714,32791.48288,0.798947518728252,14.310537554244,1,0.507813959331344,1.1951266731655,0.5,0.784882614180475,0.509077878643096,0.442231075697211,0.285714285714286
AEW06,All,Forest,Forest_Mixed,Forest_even-aged,0,0,138.417017142857,22906.1488,0.811294077059747,10.68357428876,0.5,0.122015500337516,1.46469850380333,0.5,0.956048446562705,0.365742952699474,0.601593625498008,0.285714285714286
AEW07,All,Forest,Forest_Mixed,Forest_uneven-aged,0,0,141.690754285714,43557.32832,0.19942501307292,7.371596091668,1,0.0510246743698608,1.31800067826618,0.5,0.0333991848598374,0.0504061156235069,0.760956175298805,0.285714285714286
AEW08,All,Forest,Forest_Mixed,Forest_uneven-aged,0,0,148.261037142857,45197.27656,0.40277401399297,14.121827845152,1.5,0.189592302741817,1.43926182202497,0.5,0.253351663261384,0.375298614429049,0.601593625498008,0.142857142857143
AEW09,All,Forest,Forest_Deciduous,Forest_uneven-aged,0,0,200.29878,26460.01984,0.238910776056096,5.575469037088,0.5,0.0817292118505745,0.858584861648638,0.5,0.310497944422181,0.470855231724797,0.840637450199203,0.142857142857143
AEW10,All,Forest,Forest_Coniferous,Forest_even-aged,0,0,153.287974285714,14493.76968,0.634298778228664,8.66415378738,1,1.39870564077834,1.34415534622758,0,0.622769902565123,0.767080745341615,0.362549800796813,0.142857142857143
AEW11,All,Forest,Forest_Coniferous,Forest_even-aged,0,0,182.146191428571,52717.3468,0.576955663967726,9.6855494195,1.5,1.07301927774264,1.30648873921153,0,0.589761559350607,0.681079789775442,0.601593625498008,0.142857142857143
AEW12,All,Forest,Forest_Coniferous,Forest_even-aged,0,0,146.13642,42742.4228,0.890021781091004,7.3547941474,1.5,1.3850190453503,1.2550405,0,0.789712856245505,0.833970377448638,0.601593625498008,0.142857142857143
AEW13,All,Forest,Forest_Coniferous,Forest_even-aged,0,0,266.357571428571,51814.14,1,11.04573433478,2,1.36936420772263,1.32725296875,0,0.863491896846885,0.862637362637362,0.442231075697211,0.571428571428571
AEW14,All,Forest,Forest_Coniferous,Forest_even-aged,0,0,162.054874285714,46432.8384,0.698925470533253,10.6326535484,2,1.84150805398566,1.30648873921153,0,0.771617655478526,0.843526039178213,0.362549800796813,0.142857142857143
AEW15,All,Forest,Forest_Mixed,Forest_even-aged,0,0,115.0227,0,0.644183926094443,4.311466731,0.5,0.308481494928474,1.2550405,0.5,0.577050056181431,0.614190157668419,0.52191235059761,0.285714285714286
AEW16,All,Forest,Forest_Deciduous,Forest_even-aged,0,0,55.0046571428571,4560.4712,0.491280667508106,6.007929230724,0,0.368082804283328,0.820900980595309,0.5,0.464572357515817,0.833970377448638,0.442231075697211,0.142857142857143
AEW17,All,Forest,Forest_Deciduous,Forest_even-aged,0,0,105.876514285714,9326.2944,0.0820744577553298,6.361982828016,0,0.0186834281812248,1.38789995605647,0.5,0.227779518279926,0.241519350215002,0.203187250996016,0
AEW18,All,Forest,Forest_Deciduous,Forest_even-aged,0,0,131.721608571429,34381.45984,0.714233216747291,13.986835247956,1,0.378129850337411,1.32054152415459,0.5,0.73292994940877,0.967749641662685,0.442231075697211,0.571428571428571
AEW19,All,Forest,Forest_Mixed,Forest_even-aged,0,0,188.445934285714,25841.90336,0.35509883053042,10.294374187392,1.5,0.40797638952283,1.18700262559062,0.5,0.711912714070686,0.241519350215002,0.920318725099601,0.428571428571429
AEW20,All,Forest,Forest_Deciduous,Forest_even-aged,0,0,200.335242857143,35578.9408,0.844212937201923,10.396155465308,1,0.355641643055433,1.17790824977231,0.5,0.878261100835423,0.413521261347348,0.681274900398407,0.142857142857143
AEW21,All,Forest,Forest_Mixed,Forest_even-aged,0,0,354.20706,11590.95808,0.76019721906019,8.432728110988,1.5,0.216073388810678,1.33143915984257,0.5,0.763218807549011,0.413521261347348,0.601593625498008,0.142857142857143
AEW22,All,Forest,Forest_Deciduous,Forest_even-aged,0,0,171.270437142857,31355.93344,0.760550389666705,10.163428553448,0.5,0.365766555026734,1.22034298341049,0.5,0.831925081715387,0.289297658862876,0.601593625498008,0
AEW23,All,Forest,Forest_Deciduous,Forest_even-aged,0,0,112.55508,32502.09664,0.593416387467894,11.2531592021,1,0.590281650725143,1.34206500572612,0.5,0.435398624277081,0.289297658862876,0.52191235059761,0.428571428571429
AEW24,All,Forest,Forest_Mixed,Forest_even-aged,0,0,214.062068571429,1686.21504,0.525616481807462,4.7253767768112,0.5,0.0398779105599667,0.820900980595309,0.5,0.135352105702301,0.222408026755853,0.52191235059761,0.142857142857143
AEW25,All,Forest,Forest_Mixed,Forest_even-aged,0,0,138.292842857143,0,0.297953131378639,4.3956901883392,0.5,0.0333144505705689,0.807569010701275,1,0.493189664954811,0.509077878643096,0.123505976095618,0.428571428571429
AEW26,All,Forest,Forest_Mixed,Forest_even-aged,0,0,75.16188,2249.19568,0.646145014552319,5.8203009411744,0.5,0.421278943732607,1.168232178051,1,0.755207324479674,0.528189202102245,0.203187250996016,0.428571428571429
AEW27,All,Forest,Forest_Mixed,Forest_even-aged,0,0,116.65458,2591.84928,0.744869465228322,4.3877450474912,0.5,0.339994645845416,1.31821038729508,0.5,0.665623320672844,0.671524128045867,0.123505976095618,0.714285714285714
AEW28,All,Forest,Forest_Mixed,Forest_even-aged,0,0,178.583554285714,10542.73504,0.686570155884415,11.079456567516,0.5,0.149602083998352,1.22034298341049,0.5,1,0.489966555183946,0.442231075697211,0.142857142857143
AEW29,All,Forest,Forest_Mixed,Forest_even-aged,0,0,130.320797142857,32049.43864,0.688964374887759,6.620512598052,1,0.217095257320105,0.874508841226196,0,0.912699514695554,0.728858098423316,0.681274900398407,0.428571428571429
AEW30,All,Forest,Forest_Mixed,Forest_even-aged,0,0,182.798408571429,7608.83728,0.858631435309387,9.912526977472,0.5,0.226827409748408,1.2724133583169,0.5,0.9991587064711,0.633301481127568,0.442231075697211,0.142857142857143
AEW31,All,Forest,Forest_Coniferous,Forest_even-aged,0,0,120.466928571429,14616.654,0.802050189200346,6.512907708904,1,0.951083591678997,1.10558779746642,0,0.657601141292379,1,0.601593625498008,0.285714285714286
AEW32,All,Forest,Forest_Coniferous,Forest_even-aged,0,0,81.5564057142857,9188.28456,0.759773220452033,5.147806893824,1,1.91410191848916,1.25149965407509,0,0.447390191943604,1,0.52191235059761,0.142857142857143
AEW33,All,Forest,Forest_Coniferous,Forest_even-aged,0,0,171.772302857143,10388.75448,0.452461593841623,6.287849095304,1,1.27441731403034,1.44960183323392,0,0.455379799840102,1,0.442231075697211,0.428571428571429
AEW34,All,Forest,Forest_Coniferous,Forest_even-aged,0,0,133.459508571429,28275.05632,0.645410219698619,8.152030931032,1,1.22415013264165,0.892122681457431,0,0.617094991618855,0.872193024366937,0.52191235059761,0.142857142857143
AEW35,All,Forest,Forest_Mixed,Forest_even-aged,0,0,59.6688942857143,1216.84208,1,4.5826135908344,0.5,0.325470652313577,0.868453991347906,0.5,0.492631784642896,0.95819397993311,0.362549800796813,0.285714285714286
AEW36,All,Forest,Forest_Mixed,Forest_even-aged,0,0,95.2935171428571,13203.16888,0.731743850026332,4.30779104108,0.5,0.591524529951076,1.25149965407509,0.5,0.758609969314556,1,0.362549800796813,0.285714285714286
AEW37,All,Forest,Forest_Mixed,Forest_even-aged,0,0,62.5441371428571,11186.94984,0.73923861525721,11.373997507396,0.5,0.962934428198564,0.708163658834586,0.5,0.636755623648707,0.814859053989489,0.681274900398407,0
AEW38,All,Forest,Forest_Deciduous,Forest_even-aged,0,0,73.3846628571428,3740.53152,0.162102362055483,3.9187848469232,0,0.0251209589457331,1.07912131918565,0.5,0.45746975291527,0.279741997133301,0.123505976095618,0.285714285714286
AEW39,All,Forest,Forest_Deciduous,Forest_even-aged,0,0,95.60808,9331.22528,0.374394652700256,10.21563543888,0,0.214777092422875,1.31821038729508,0.5,0.548686081907484,0.394409937888199,0.362549800796813,0
AEW40,All,Forest,Forest_Deciduous,Forest_even-aged,0,0,192.216934285714,32372.02176,0.508393868448773,11.558268481056,0.5,0.0623366539105496,1.23432837322473,0.5,0.781035224150539,0.547300525561395,0.0438247011952192,0
AEW41,All,Forest,Forest_Deciduous,Forest_even-aged,0,0,207.316491428571,27406.47776,0.800432754312202,10.44523891286,0.5,0.273808872616584,1.1231777173227,0.5,0.86315729645922,0.327520305781175,0.282868525896414,0.142857142857143
AEW42,All,Forest,Forest_Deciduous,Forest_even-aged,0,0,137.278465714286,17972.30512,0.457423526448277,7.369609327888,0,0.156781447569113,1.1231777173227,0.5,0.853485247732883,0.260630673674152,0.362549800796813,0
AEW43,All,Forest,Forest_Deciduous,Forest_even-aged,0,0,111.941665714286,23294.18624,0.823802369032338,9.695892358496,0,0.420877174780715,1.56895593214295,1,0.84019922104556,0.470855231724797,0.601593625498008,0.142857142857143
AEW44,All,Forest,Forest_Mixed,Forest_even-aged,0,0,86.5306285714286,18734.3936,0.477895657065648,5.535346449204,0.5,0.0238423483317615,1.39576473724954,0.5,0.421192681361323,0.384854276158624,0.760956175298805,0.714285714285714
AEW45,All,Forest,Forest_Mixed,Forest_even-aged,0,0,119.560885714286,1845.7512,0.337465025511299,6.477252531148,0.5,0.218807274581757,0.683858992030965,0.5,0.657063147954129,0.614190157668419,0.282868525896414,0
AEW46,All,Forest,Forest_Mixed,Forest_even-aged,0,0,207.962537142857,15000.56712,0.365773198443338,10.583790209576,0.5,0.265293731234408,1.4607123492714,0.5,1,0.394409937888199,0.362549800796813,0.285714285714286
AEW47,All,Forest,Forest_Mixed,Forest_even-aged,0,0,123.528625714286,22783.0216,0.568798919164899,10.373869923588,0.5,0.0632009186637145,1.07088516074681,0.5,0.793159259146635,0.585523172479694,0.52191235059761,0.285714285714286
AEW48,All,Forest,Forest_Mixed,Forest_even-aged,0,0,191.004145714286,23974.0424,0.622171036083565,11.419532929116,1,0.462936672238411,1.49173586886033,0.5,0.919741875694966,0.566411849020544,0.681274900398407,0.142857142857143
AEW49,All,Forest,Forest_Mixed,Forest_uneven-aged,0,0,144.105068571429,17965.71712,0.6020641671748,10.753413877024,0.5,0.237657520559135,1.34206500572612,1,0.727850570672788,0.432632584806498,0.760956175298805,0
AEW50,All,Forest,Forest_Deciduous,Forest_uneven-aged,0,0,142.028588571429,36440.80128,0.638103960055297,11.109140747204,1,0.328633267167835,1.08157648191392,0.5,0.209586949602235,0.451743908265647,0.920318725099601,0.285714285714286
C1,All,Crop,Cereal,Cereal,1464.372,0,0,0,0.196858701100655,3.7375440777552,0,0,0,0,0.334600441225899,0.11864406779661,0,0
C10,All,Crop,Cereal,Cereal,1464.372,0,0,0,0.196858701100655,3.7375440777552,0,0,0,0,0,0.0677966101694915,0,0
C100,All,Crop,Cereal,Cereal,1721.895,0,0,0,0,3.7375440777552,0,0,0,0,0.273200116237855,0.0338983050847458,0,0
C101,All,Crop,Cereal,Cereal,1721.895,0,0,0,0.440189437623378,3.7375440777552,0,0,0,0,0.334600441225899,0.0847457627118644,0,0
C102,All,Crop,Cereal,Cereal,1721.895,0,0,0,0.34096927221835,3.7375440777552,0,0,0,0,0.273200116237855,0.11864406779661,0,0
C103,All,Crop,Cereal,Cereal,1721.895,0,0,0,0.393717402201311,3.7375440777552,0,0,0,0,0.19318165481274,0.101694915254237,0,0
C104,All,Crop,Cereal,Cereal,1721.895,0,0,0,0.278400244967698,3.7375440777552,0,0,0,0,0.334600441225899,0.0338983050847458,0,0
C105,All,Crop,Cereal,Cereal,1721.895,0,0,0,0.34096927221835,3.7375440777552,0,0,0,0,0.19318165481274,0.0677966101694915,0,0
C106,All,Crop,Cereal,Cereal,1721.895,0,0,0,0.278400244967698,3.7375440777552,0,0,0,0,0.273200116237855,0.0508474576271187,0,0
C107,All,Crop,Cereal,Cereal,1721.895,0,0,0,0.440189437623378,3.7375440777552,0,0,0,0,0.386363309625481,0.0508474576271187,0,0
C108,All,Crop,Cereal,Cereal,1721.895,0,0,0,0.34096927221835,3.7375440777552,0,0,0,0,0.19318165481274,0.0338983050847458,0,0
C109,All,Crop,Cereal,Cereal,1721.895,0,0,0,0.34096927221835,3.7375440777552,0,0,0,0,0.273200116237855,0.101694915254237,0,0
C11,All,Crop,Cereal,Cereal,1464.372,0,0,0,0.196858701100655,3.7375440777552,0,0,0,0,0,0.135593220338983,0,0
C110,All,Crop,Cereal,Cereal,1721.895,0,0,0,0.278400244967698,3.7375440777552,0,0,0,0,0.19318165481274,0.0338983050847458,0,0
C111,All,Crop,Cereal,Cereal,1721.895,0,0,0,0.34096927221835,3.7375440777552,0,0,0,0,0.334600441225899,0.0508474576271187,0,0
C112,All,Crop,Cereal,Cereal,1721.895,0,0,0,0.393717402201311,3.7375440777552,0,0,0,0,0,0.101694915254237,0,0
C113,All,Crop,Cereal,Cereal,1721.895,0,0,0,0.34096927221835,3.7375440777552,0,0,0,0,0.386363309625481,0.0677966101694915,0,0
C114,All,Crop,Cereal,Cereal,1721.895,0,0,0,0,3.7375440777552,0,0,0,0,0.19318165481274,0.0338983050847458,0,0
C115,All,Crop,Cereal,Cereal,1721.895,0,0,0,0.278400244967698,3.7375440777552,0,0,0,0,0,0.0169491525423729,0,0
C116,All,Crop,Cereal,Cereal,1721.895,0,0,0,0.196858701100655,3.7375440777552,0,0,0,0,0,0.0169491525423729,0,0
C117,All,Crop,Cereal,Cereal,1721.895,0,0,0,0,3.7375440777552,0,0,0,0,0.273200116237855,0.0169491525423729,0,0
C118,All,Crop,Cereal,Cereal,1721.895,0,0,0,0.278400244967698,3.7375440777552,0,0,0,0,0,0.0338983050847458,0,0
C119,All,Crop,Cereal,Cereal,1721.895,0,0,0,0.278400244967698,3.7375440777552,0,0,0,0,0.19318165481274,0.0677966101694915,0,0
C12,All,Crop,Cereal,Cereal,1464.372,0,0,0,0.393717402201311,3.7375440777552,0,0,0,0,0.19318165481274,0.101694915254237,0,0
C120,All,Crop,Cereal,Cereal,1721.895,0,0,0,0.393717402201311,3.7375440777552,0,0,0,0,0.19318165481274,0.0508474576271187,0,0
C121,All,Crop,Cereal,Cereal,1721.895,0,0,0,0.196858701100655,3.7375440777552,0,0,0,0,0.273200116237855,0.0677966101694915,0,0
C122,All,Crop,Cereal,Cereal,1721.895,0,0,0,0.196858701100655,3.7375440777552,0,0,0,0,0,0,0,0
C123,All,Crop,Cereal,Cereal,1721.895,0,0,0,0.278400244967698,3.7375440777552,0,0,0,0,0,0.0508474576271187,0,0
C124,All,Crop,Cereal,Cereal,1721.895,0,0,0,0.278400244967698,3.7375440777552,0,0,0,0,0.19318165481274,0.0169491525423729,0,0
C125,All,Crop,Cereal,Cereal,1721.895,0,0,0,0.196858701100655,3.7375440777552,0,0,0,0,0,0.0677966101694915,0,0
C126,All,Crop,Cereal,Cereal,1721.895,0,0,0,0.278400244967698,3.7375440777552,0,0,0,0,0.19318165481274,0.0677966101694915,0,0
C127,All,Crop,Cereal,Cereal,1721.895,0,0,0,0.278400244967698,3.7375440777552,0,0,0,0,0.273200116237855,0.0508474576271187,0,0
C128,All,Crop,Cereal,Cereal,1721.895,0,0,0,0.520839166531532,3.7375440777552,0,0,0,0,0.473196481957688,0.11864406779661,0,0
C129,All,Crop,Cereal,Cereal,1721.895,0,0,0,0.196858701100655,3.7375440777552,0,0,0,0,0.19318165481274,0.0338983050847458,0,0
C13,All,Crop,Cereal,Cereal,1464.372,0,0,0,0.34096927221835,3.7375440777552,0,0,0,0,0.19318165481274,0.101694915254237,0,0
C130,All,Crop,Cereal,Cereal,1721.895,0,0,0,0.196858701100655,3.7375440777552,0,0,0,0,0,0.0169491525423729,0,0
C131,All,Crop,Cereal,Cereal,1721.895,0,0,0,0.278400244967698,3.7375440777552,0,0,0,0,0,0.0169491525423729,0,0
C132,All,Crop,Cereal,Cereal,1721.895,0,0,0,0.278400244967698,3.7375440777552,0,0,0,0,0.273200116237855,0.11864406779661,0,0
C133,All,Crop,Cereal,Cereal,1721.895,0,0,0,0.393717402201311,3.7375440777552,0,0,0,0,0.19318165481274,0.0508474576271187,0,0
C134,All,Crop,Cereal,Cereal,1721.895,0,0,0,0.196858701100655,3.7375440777552,0,0,0,0,0.19318165481274,0.0677966101694915,0,0
C135,All,Crop,Cereal,Cereal,1721.895,0,0,0,0.34096927221835,3.7375440777552,0,0,0,0,0.19318165481274,0.0508474576271187,0,0
C136,All,Crop,Cereal,Cereal,1721.895,0,0,0,0.34096927221835,3.7375440777552,0,0,0,0,0.334600441225899,0.11864406779661,0,0
C137,All,Crop,Cereal,Cereal,1721.895,0,0,0,0.34096927221835,3.7375440777552,0,0,0,0,0.19318165481274,0.0677966101694915,0,0
