Plot,Region,LU,Classif,Classif2,Production_food,Production_livestock,Production_energy,Production_timber,Harvesting_plants,C_stock,Hunting,Aesthetic_naturalness,Aesth_diversity_ADI,Reg_ID_habitat,Aesth_uniqueness_charismatic_plants,Plant_richness,Bird_richness,Fungi_richness
AEG15,All,Grassland,Grassland_high,Grassland_high,0,2382.7934026544,0,0,0.961058477198648,4.07848467689964,0,0.470970457379634,0.359830989989357,0,0.37616792542507,0.661016949152542,0.333333333333333,0
AEG16,All,Grassland,Grassland_medium,Grassland_medium,0,1661.56949599412,0,0,1,3.97873762354192,0,0.826389199190727,0.357386503597179,0,0.669360059287535,0.728813559322034,0.222222222222222,0
AEG17,All,Grassland,Grassland_high,Grassland_high,0,1482.92117537647,0,0,0.989816792995797,4.6088067241156,0,0.447683585504599,0.60077640529925,0,0.718131453658033,0.830508474576271,0.222222222222222,0
AEG18,All,Grassland,Grassland_high,Grassland_high,0,2245.9385376601,0,0,0.92065869905565,4.06277935439457,0,0.404519947998549,0.367338036751184,0,0.435965180117868,0.610169491525424,0.222222222222222,0
AEG19,All,Grassland,Grassland_high,Grassland_high,0,1188.87427260503,0,0,0.833605641023839,4.48550897152873,0,0.375224375470747,0.382652947023846,0,0.170028566422843,0.508474576271186,0.333333333333333,0
AEG20,All,Grassland,Grassland_medium,Grassland_medium,0,1115.30883762668,0,0,1,3.68477450683346,0,0.659724361301502,0.27471760686975,0,0.366588428557666,0.576271186440678,0,0
AEG21,All,Grassland,Grassland_high,Grassland_high,0,2337.86538253729,0,0,1,5.18266477065182,0,0.537155274330234,0.250836419739146,0,0.737633839806923,0.610169491525424,0.222222222222222,0
AEG22,All,Grassland,Grassland_low,Grassland_low,0,1242.65094498294,0,0,0.700470117630651,3.95609219295455,0,0.534417969912626,0.365249898768015,0,0.309229009679649,1,0.444444444444444,0
AEG23,All,Grassland,Grassland_low,Grassland_low,0,1453.57874249219,0,0,0.763665086765509,4.08038567489758,0,0.721169526262677,0.5714525981228,0,0.531906911045562,0.694915254237288,0.333333333333333,1
AEG24,All,Grassland,Grassland_high,Grassland_high,0,2441.07639607667,0,0,1,4.73852623242627,0,0.51438581008785,0.527330035377011,0,0.671068596749855,0.576271186440678,0.555555555555556,0
AEG25,All,Grassland,Grassland_low,Grassland_low,0,1117.79337212538,0,0,1,5.98908378129808,0,0.857124903423862,0.744519853749078,1,0.494330477226236,1,0.888888888888889,1
AEG26,All,Grassland,Grassland_medium,Grassland_medium,0,1450.13233949375,0,0,0.836708898923311,3.58878058438673,0,1.47037844854759,0.439825389244132,1,0.414636654794726,1,1,0
AEG27,All,Grassland,Grassland_low,Grassland_low,0,1291.68890946661,0,0,0.940843524369974,4.27382582987528,0,0.968049919811039,0.385996296333206,1,0.429006703190333,1,0.666666666666667,0
AEG28,All,Grassland,Grassland_low,Grassland_low,0,1279.01072908988,0,0,1,4.6672827375767,0,0.918353362885628,0.446367846703522,0,0.579927712310856,1,0.888888888888889,0
AEG29,All,Grassland,Grassland_high,Grassland_high,0,1224.03939086151,0,0,0.778352991509651,4.45391930223976,0,0.9428328198572,0.50627749653138,0,0.536032792440785,1,0.333333333333333,0
AEG30,All,Grassland,Grassland_medium,Grassland_medium,0,1615.15980683144,0,0,0.791906391409368,5.46024967356362,0,0.994581717979603,0.393959419419067,0,0.354764188833646,0.830508474576271,0.333333333333333,0
AEG31,All,Grassland,Grassland_low,Grassland_low,0,1412.76734421223,0,0,0.875472983681764,5.79297659709492,0,0.582492981894905,0.699456503896517,0,0.303900680136799,0.898305084745763,0.444444444444444,0
AEG32,All,Grassland,Grassland_low,Grassland_low,0,977.014340155591,0,0,0.613628873840609,2.76007859228604,0,1.58844695319247,0.798014787580668,0,0.154637438776638,0.813559322033898,0.555555555555556,0
AEG33,All,Grassland,Grassland_low,Grassland_low,0,1385.36612216736,0,0,1,4.01523780833149,0,0.91128261041826,0.530947374449894,0,0.330762615410379,0.966101694915254,0.666666666666667,0
AEG34,All,Grassland,Grassland_low,Grassland_low,0,1370.08928946166,0,0,0.881279079812186,4.30437446225585,0,1.02171392331921,0.974480658355299,0,0.83236762171029,0.830508474576271,0.111111111111111,0
AEG35,All,Grassland,Grassland_medium,Grassland_medium,0,1599.97434728121,0,0,0.785286243521778,3.2885004152503,0,0.237028887746847,0.391858639461599,0,0.310191062474147,0.542372881355932,0.111111111111111,0
AEG36,All,Grassland,Grassland_medium,Grassland_medium,0,1810.65700478086,0,0,0.829776851433236,4.75043819476931,0,0.297769226393989,0.223007717310631,0,0.133911208773313,0.525423728813559,0.222222222222222,0
AEG37,All,Grassland,Grassland_medium,Grassland_medium,0,2128.99659781349,0,0,1,5.32285230308301,0,0.634967657198608,0.515850923904607,0,0.35700160237796,0.64406779661017,0.333333333333333,1
AEG38,All,Grassland,Grassland_low,Grassland_low,0,1573.34819447111,0,0,0.692768924188068,6.42969055123823,0,0.515048804066852,0.427697762273542,0,0.327966691557657,0.661016949152542,0.111111111111111,0
AEG39,All,Grassland,Grassland_medium,Grassland_medium,0,2082.86748591252,0,0,1,5.76857609366538,0,0.28806902427108,0.377985003275736,0,0.22462143689991,0.457627118644068,0.222222222222222,0
AEG40,All,Grassland,Grassland_high,Grassland_high,0,1751.40682717389,0,0,1,3.62217988491294,0,0.783611643683949,0.301672141085202,0,0.74263130725341,0.796610169491525,0.666666666666667,0
AEG41,All,Grassland,Grassland_high,Grassland_high,0,1595.41723952661,0,0,1,4.01289186913616,0,0.48547035505732,0.583349542991455,0,0.66379343847549,0.627118644067797,0.111111111111111,0
AEG42,All,Grassland,Grassland_high,Grassland_high,0,1652.95036232998,0,0,1,6.90565377110425,0,0.445034084544182,0.942856490977788,0,0.40466187989377,0.508474576271186,0.222222222222222,0
AEG43,All,Grassland,Grassland_medium,Grassland_medium,0,1332.24911830371,0,0,0.71751281897533,3.8310592460654,0,0.921394862901579,0.46526822542525,0,0.314335016379504,0.542372881355932,0.444444444444444,1
AEG44,All,Grassland,Grassland_high,Grassland_high,0,1519.00117431448,0,0,0.936256961738686,6.00889533263567,0,0.510541344761601,0.288770950935556,0,0.679652440803471,0.661016949152542,1,0
AEG45,All,Grassland,Grassland_medium,Grassland_medium,0,1899.09325823719,0,0,1,5.16628455075787,0,0.773814510255884,0.402216087245644,0,0.503499399159204,0.610169491525424,0.888888888888889,0
AEG46,All,Grassland,Grassland_medium,Grassland_medium,0,1166.29599467048,0,0,0.729008425631208,4.31319470604979,0,0.668787274543305,0.487564587891852,0,0.531352353674201,0.728813559322034,0.333333333333333,0
AEG47,All,Grassland,Grassland_low,Grassland_low,0,1245.90987963713,0,0,0.77773242066748,6.90068118190204,0,0.54427695265688,0.249522126216464,1,0.252081227363746,0.983050847457627,0.888888888888889,0
AEG48,All,Grassland,Grassland_low,Grassland_low,0,1212.12662605643,0,0,0.544387960039598,4.99724707720903,0,1.44922379677901,0.358272767608947,1,0.155604561026218,0.949152542372881,1,0
AEG49,All,Grassland,Grassland_low,Grassland_low,0,1372.96259240874,0,0,0.903894283339505,5.94617035348631,0,0.850298218248429,0.693249351489234,0,0.408581828184646,1,0.111111111111111,0
AEG50,All,Grassland,Grassland_high,Grassland_high,0,1678.28101773426,0,0,0.818043936213185,4.44314630759924,0,0.62353520688391,0.569207910023043,0,0.467093666604771,0.728813559322034,0.111111111111111,1
AEW01,All,Forest,Forest_Coniferous,Forest_even-aged,0,0,272.466579322563,39445.4307210348,0.588199161575294,8.90251849493915,1,1.36368347779171,0.818808747672888,0.5,0.500478218680914,0.728858098423316,0.362549800796813,0.428571428571429
AEW02,All,Forest,Forest_Coniferous,Forest_even-aged,0,0,259.984091183919,50263.8281423889,0.993038235584786,7.67756091188757,1,1.70042850505931,1.45709569488186,0,0.666007230216303,0.862637362637362,0.52191235059761,0.285714285714286
AEW03,All,Forest,Forest_Coniferous,Forest_even-aged,0,0,223.045998599713,58618.7460543625,0.717661275171284,11.1210260912987,1,1.67600933757133,1.50065726182756,0,0.688361950868591,0.862637362637362,0.442231075697211,0.571428571428571
AEW04,All,Forest,Forest_Deciduous,Forest_even-aged,0,0,225.408676309327,16506.235658785,0.149313302608993,6.55560967038392,0,0.939097439798205,1.49475887482653,0.5,0.410324111998474,0.193741041567128,0.123505976095618,0.428571428571429
AEW05,All,Forest,Forest_Deciduous,Forest_even-aged,0,0,226.616927198198,50126.5394963809,0.793838421412036,14.5523160034195,1,1.28655810582043,1.21298637812064,0.5,0.772399625226337,0.509077878643096,0.442231075697211,0.285714285714286
AEW06,All,Forest,Forest_Mixed,Forest_even-aged,0,0,242.379244661403,35994.0586191943,0.834363133191523,10.9143575582702,0.5,0.942357429665745,1.49973318499555,0.5,0.948937225963829,0.365742952699474,0.601593625498008,0.285714285714286
AEW07,All,Forest,Forest_Mixed,Forest_uneven-aged,0,0,249.924986108041,62238.0189266741,0.249902990828517,7.96423030958322,0.5,0.940115782490706,1.32090490953405,0.5,0.16146406822113,0.0504061156235069,0.760956175298805,0.285714285714286
AEW08,All,Forest,Forest_Mixed,Forest_uneven-aged,0,0,243.225621001608,68517.3651361797,0.442578950748923,14.9051644503849,1,1.01725209474691,1.488774277002,0.5,0.418348528350424,0.375298614429049,0.601593625498008,0.142857142857143
AEW09,All,Forest,Forest_Deciduous,Forest_uneven-aged,0,0,261.883305351412,45537.3460792002,0.247961392233368,6.56776037003215,0,0.930748163495853,0.864228205127703,0.5,0.402331722608422,0.470855231724797,0.840637450199203,0.142857142857143
AEW10,All,Forest,Forest_Coniferous,Forest_even-aged,0,0,209.796833396459,19407.4001426306,0.631841111610567,8.62895573283543,1,1.72476509906735,1.32541666957806,0,0.619379839931569,0.767080745341615,0.362549800796813,0.142857142857143
AEW11,All,Forest,Forest_Coniferous,Forest_even-aged,0,0,287.061866143229,60489.6163155564,0.623286766820885,8.33242086052602,1,1.63414255017457,1.31656339951609,0,0.570652859787279,0.681079789775442,0.601593625498008,0.142857142857143
AEW12,All,Forest,Forest_Coniferous,Forest_even-aged,0,0,167.755851661751,51331.200324906,0.863223428134791,5.69851785345687,1,1.80679009240922,1.08113905367359,0,0.69343456384066,0.833970377448638,0.601593625498008,0.142857142857143
AEW13,All,Forest,Forest_Coniferous,Forest_even-aged,0,0,295.29750342552,65200.649699714,0.928842435846501,11.0331052691842,1,1.72033992849271,1.2778937218888,0,0.772268019929197,0.862637362637362,0.442231075697211,0.571428571428571
AEW14,All,Forest,Forest_Coniferous,Forest_even-aged,0,0,260.999130329213,59016.3339325599,0.711423872637822,11.025164284608,1.5,2,0.691470683034771,0,0.783530643406523,0.843526039178213,0.362549800796813,0.142857142857143
AEW15,All,Forest,Forest_Mixed,Forest_even-aged,0,0,164.392449234412,0,0.595116200205157,6.02865379902339,0.5,1.02189429499731,1.23819998704177,0.5,0.627559025792745,0.614190157668419,0.52191235059761,0.285714285714286
AEW16,All,Forest,Forest_Deciduous,Forest_even-aged,0,0,135.107739672456,13384.8587296304,0.548717692752994,5.92455650927182,0,1.18713338376295,0.752171980426317,0.5,0.600558854334804,0.833970377448638,0.442231075697211,0.142857142857143
AEW17,All,Forest,Forest_Deciduous,Forest_even-aged,0,0,227.946804268276,18241.9211208837,0.136419265846288,7.09509015901592,0,0.911029770905502,1.48439758500288,0.5,0.408235563883159,0.241519350215002,0.203187250996016,0
AEW18,All,Forest,Forest_Deciduous,Forest_even-aged,0,0,241.532586248992,47118.0784780724,0.760926103937074,13.3232810891758,0.5,1.15199368931821,1.3779385832163,0.5,0.750475574257664,0.967749641662685,0.442231075697211,0.571428571428571
AEW19,All,Forest,Forest_Mixed,Forest_even-aged,0,0,277.165218754427,48257.5181856785,0.432106772120051,9.82658657642628,1,1.2686292011166,1.21024795011213,0.5,0.741480828863852,0.241519350215002,0.920318725099601,0.428571428571429
AEW20,All,Forest,Forest_Deciduous,Forest_even-aged,0,0,255.503978653265,54248.5185190481,0.826815945049748,9.99237529497686,0,1.09588957963551,1.25499128592582,0.5,0.917932573446123,0.413521261347348,0.681274900398407,0.142857142857143
AEW21,All,Forest,Forest_Mixed,Forest_even-aged,0,0,421.807904564259,35856.3641215185,0.729766045723048,9.02174667671115,1,1.03947350857524,1.35319595094514,0.5,0.801133369534829,0.413521261347348,0.601593625498008,0.142857142857143
AEW22,All,Forest,Forest_Deciduous,Forest_even-aged,0,0,270.084531101589,55648.7304050581,0.754252732317608,10.7124810181156,0,1.17645662450752,1.28914478788325,0.5,0.878782235310731,0.289297658862876,0.601593625498008,0
AEW23,All,Forest,Forest_Deciduous,Forest_even-aged,0,0,226.055598999992,55398.6108326467,0.656450324114726,11.7536669030083,0.5,1.33457685475849,0.949629513871941,0.5,0.563856798354497,0.289297658862876,0.52191235059761,0.428571428571429
AEW24,All,Forest,Forest_Mixed,Forest_even-aged,0,0,288.66121371555,9181.6149929029,0.567392226587646,4.25348890251839,0.5,0.989209211610528,0.830036692729617,0.5,0.239903407808734,0.222408026755853,0.52191235059761,0.142857142857143
AEW25,All,Forest,Forest_Mixed,Forest_even-aged,0,0,236.606119804289,0,0.302698321058836,5.04551840329768,0.5,0.874422785600378,1.45520278249128,1,0.502370605199639,0.509077878643096,0.123505976095618,0.428571428571429
AEW26,All,Forest,Forest_Mixed,Forest_even-aged,0,0,154.0932290937,8685.24192912513,0.630971764609978,5.95239140202283,0.5,1.18057441016033,1.16265105355208,1,0.739691591121258,0.528189202102245,0.203187250996016,0.428571428571429
AEW27,All,Forest,Forest_Mixed,Forest_even-aged,0,0,228.813636394909,9042.09714851244,0.761595695126224,4.76641508562139,0.5,1.11656186342991,1.52684848338355,0.5,0.690960983551121,0.671524128045867,0.123505976095618,0.714285714285714
AEW28,All,Forest,Forest_Mixed,Forest_even-aged,0,0,280.263582910722,19682.2385806623,0.722765547415535,11.3434901372662,0.5,1.02582995870674,1.18988963913076,0.5,1,0.489966555183946,0.442231075697211,0.142857142857143
AEW29,All,Forest,Forest_Mixed,Forest_even-aged,0,0,260.143075582834,46266.2230518629,0.760911729504799,6.64765600875432,0.5,1.03647883766767,0.932455801432507,0,0.918129147683096,0.728858098423316,0.681274900398407,0.428571428571429
AEW30,All,Forest,Forest_Mixed,Forest_even-aged,0,0,233.64929360036,15353.4317279695,0.828274471491073,10.8156749309794,0.5,0.982278358368505,1.27432575630486,0.5,0.999271027734147,0.633301481127568,0.442231075697211,0.142857142857143
AEW31,All,Forest,Forest_Coniferous,Forest_even-aged,0,0,213.675708718094,23767.8359793316,0.78331199932793,8.03063121883912,1,1.45560502206692,1.12177900317445,0,0.725114887292355,1,0.601593625498008,0.285714285714286
AEW32,All,Forest,Forest_Coniferous,Forest_even-aged,0,0,197.289742944265,19520.0520154596,0.754337940310208,7.6295583413283,1,1.98894294299668,0.755690201816542,0,0.621813349152178,1,0.52191235059761,0.142857142857143
AEW33,All,Forest,Forest_Coniferous,Forest_even-aged,0,0,241.093885812693,17566.750139402,0.381206910432051,7.75394356000769,1,1.65231574080824,1.40446209493427,0,0.490724870038617,1,0.442231075697211,0.428571428571429
AEW34,All,Forest,Forest_Coniferous,Forest_even-aged,0,0,228.848482111255,45301.0662662808,0.646610618474676,9.10137144158283,1,1.6414700251975,0.88057966760658,0,0.65982677198327,0.872193024366937,0.52191235059761,0.142857142857143
AEW35,All,Forest,Forest_Mixed,Forest_even-aged,0,0,158.186369159113,10499.7165625543,1,5.46805996826503,0.5,1.16425750681161,0.868936763777243,0.5,0.575035217036614,0.95819397993311,0.362549800796813,0.285714285714286
AEW36,All,Forest,Forest_Mixed,Forest_even-aged,0,0,242.666865159756,32767.6198326946,0.731406821635349,6.41108101640174,0.5,1.26294525044649,1.30110102990423,0.5,0.85665139891181,1,0.362549800796813,0.285714285714286
AEW37,All,Forest,Forest_Mixed,Forest_even-aged,0,0,156.165124254784,28635.7993117551,0.750924974478079,12.4599463197259,0.5,1.49527541873024,0.724836403885778,0.5,0.698266863810683,0.814859053989489,0.681274900398407,0
AEW38,All,Forest,Forest_Deciduous,Forest_even-aged,0,0,188.740719354092,13719.7058989384,0.23362249187186,5.27351418094272,0,0.893928778658367,1.1406622746517,0.5,0.619645884258434,0.279741997133301,0.123505976095618,0.285714285714286
AEW39,All,Forest,Forest_Deciduous,Forest_even-aged,0,0,242.069344573679,19395.1619017265,0.425015533933941,11.8999843729076,0,1.04206686867186,1.37348561423935,0.5,0.688510289398029,0.394409937888199,0.362549800796813,0
AEW40,All,Forest,Forest_Deciduous,Forest_even-aged,0,0,281.810056572232,57947.4442991233,0.495405462235042,12.4469545290177,0,1.00304843470635,1.21052280411076,0.5,0.775791066236429,0.547300525561395,0.0438247011952192,0
AEW41,All,Forest,Forest_Deciduous,Forest_even-aged,0,0,259.597682972753,37003.6115487843,0.807296695428726,9.5557732151715,0,1.04603485407241,1.356037262172,0.5,0.84800310413345,0.327520305781175,0.282868525896414,0.142857142857143
AEW42,All,Forest,Forest_Deciduous,Forest_even-aged,0,0,198.125305024647,31960.7660667656,0.494488891928106,6.65884095825513,0,1.01909065137349,1.17781553481411,0.5,0.886250992476383,0.260630673674152,0.362549800796813,0
AEW43,All,Forest,Forest_Deciduous,Forest_even-aged,0,0,242.607752767633,42761.340904245,0.864803334676853,10.7209192952088,0,1.14561789062267,1.59772932820406,1,0.895673313062456,0.470855231724797,0.601593625498008,0.142857142857143
AEW44,All,Forest,Forest_Mixed,Forest_even-aged,0,0,235.399405811747,45348.702616624,0.554739974058911,6.83544601154119,0.5,0.918522055630471,1.47962269070947,0.5,0.603033724784591,0.384854276158624,0.760956175298805,0.714285714285714
AEW45,All,Forest,Forest_Mixed,Forest_even-aged,0,0,257.348785261084,8951.20597196158,0.455877049773371,6.18723032955513,0.5,1.06083447192812,0.803777802586478,0.5,0.800666711854763,0.614190157668419,0.282868525896414,0
AEW46,All,Forest,Forest_Mixed,Forest_even-aged,0,0,291.587542052093,28554.0879478397,0.435116233150343,10.3956001122808,0.5,1.07393374281468,1.49388559002781,0.5,1,0.394409937888199,0.362549800796813,0.285714285714286
AEW47,All,Forest,Forest_Mixed,Forest_even-aged,0,0,220.693683633616,36723.2261840032,0.607278741452543,10.6093918533182,0.5,0.980262970986162,1.09751253161405,0.5,0.810488542594332,0.585523172479694,0.52191235059761,0.285714285714286
AEW48,All,Forest,Forest_Mixed,Forest_even-aged,0,0,323.723394006779,43430.0603774293,0.70293556818373,12.0689641788586,0.5,1.24431887169237,1.55740787560959,0.5,1,0.566411849020544,0.681274900398407,0.142857142857143
AEW49,All,Forest,Forest_Mixed,Forest_uneven-aged,0,0,234.373778237472,49245.1457702028,0.581881515008435,12.6266602519813,0.5,1.10017046542644,1.32616828538101,1,0.788935646272353,0.432632584806498,0.760956175298805,0
AEW50,All,Forest,Forest_Deciduous,Forest_uneven-aged,0,0,260.805532930259,64862.2706705703,0.699623597499252,12.2225482555831,0.5,1.16277853802597,1.13656384911942,0.5,0.403646327525487,0.451743908265647,0.920318725099601,0.285714285714286
C1,All,Crop,Cereal,Cereal,1464.372,0,0,0,0.322768783661902,3.7375440777552,0,0,0,0,0.363062431973551,0.203389830508475,0,0
C10,All,Crop,Cereal,Cereal,1464.372,0,0,0,0.186350644133207,3.7375440777552,0,0,0,0,0.256723907642578,0.0508474576271187,0,0
C100,All,Crop,Cereal,Cereal,1721.895,0,0,0,0.322768783661902,3.7375440777552,0,0,0,0,0.181531215986776,0.169491525423729,0,0
C101,All,Crop,Cereal,Cereal,1721.895,0,0,0,0.186350644133207,3.7375440777552,0,0,0,0,0.256723907642578,0.0338983050847458,0,0
C102,All,Crop,Cereal,Cereal,1721.895,0,0,0,0.186350644133207,3.7375440777552,0,0,0,0,0.256723907642578,0.0508474576271187,0,0
C103,All,Crop,Cereal,Cereal,1721.895,0,0,0,0.263539608290144,3.7375440777552,0,0,0,0,0.181531215986776,0.0508474576271187,0,0
C104,All,Crop,Cereal,Cereal,1721.895,0,0,0,0.372701288266414,3.7375440777552,0,0,0,0,0.256723907642578,0.101694915254237,0,0
C105,All,Crop,Cereal,Cereal,1721.895,0,0,0,0.186350644133207,3.7375440777552,0,0,0,0,0.314421289248855,0.0847457627118644,0,0
C106,All,Crop,Cereal,Cereal,1721.895,0,0,0,0.372701288266414,3.7375440777552,0,0,0,0,0.256723907642578,0.0847457627118644,0,0
C107,All,Crop,Cereal,Cereal,1721.895,0,0,0,0.263539608290144,3.7375440777552,0,0,0,0,0.181531215986776,0.0338983050847458,0,0
C108,All,Crop,Cereal,Cereal,1721.895,0,0,0,0.263539608290144,3.7375440777552,0,0,0,0,0.181531215986776,0.0508474576271187,0,0
C109,All,Crop,Cereal,Cereal,1721.895,0,0,0,0.416692707932723,3.7375440777552,0,0,0,0,0.314421289248855,0.101694915254237,0,0
C11,All,Crop,Cereal,Cereal,1464.372,0,0,0,0.322768783661902,3.7375440777552,0,0,0,0,0.363062431973551,0.135593220338983,0,0
C110,All,Crop,Cereal,Cereal,1721.895,0,0,0,0.263539608290144,3.7375440777552,0,0,0,0,0.181531215986776,0.0677966101694915,0,0
C111,All,Crop,Cereal,Cereal,1721.895,0,0,0,0.322768783661902,3.7375440777552,0,0,0,0,0.256723907642578,0.0338983050847458,0,0
C112,All,Crop,Cereal,Cereal,1721.895,0,0,0,0.186350644133207,3.7375440777552,0,0,0,0,0.181531215986776,0.0338983050847458,0,0
C113,All,Crop,Cereal,Cereal,1721.895,0,0,0,0,3.7375440777552,0,0,0,0,0.181531215986776,0.0508474576271187,0,0
C114,All,Crop,Cereal,Cereal,1721.895,0,0,0,0.263539608290144,3.7375440777552,0,0,0,0,0.181531215986776,0.0338983050847458,0,0
C115,All,Crop,Cereal,Cereal,1721.895,0,0,0,0.186350644133207,3.7375440777552,0,0,0,0,0.314421289248855,0.0508474576271187,0,0
C116,All,Crop,Cereal,Cereal,1721.895,0,0,0,0.372701288266414,3.7375440777552,0,0,0,0,0.256723907642578,0.0677966101694915,0,0
C117,All,Crop,Cereal,Cereal,1721.895,0,0,0,0.186350644133207,3.7375440777552,0,0,0,0,0.256723907642578,0.0338983050847458,0,0
C118,All,Crop,Cereal,Cereal,1721.895,0,0,0,0.322768783661902,3.7375440777552,0,0,0,0,0.181531215986776,0.0508474576271187,0,0
C119,All,Crop,Cereal,Cereal,1721.895,0,0,0,0.263539608290144,3.7375440777552,0,0,0,0,0.181531215986776,0.0169491525423729,0,0
C12,All,Crop,Cereal,Cereal,1464.372,0,0,0,0.416692707932723,3.7375440777552,0,0,0,0,0.314421289248855,0.101694915254237,0,0
C120,All,Crop,Cereal,Cereal,1721.895,0,0,0,0.416692707932723,3.7375440777552,0,0,0,0,0.314421289248855,0.135593220338983,0,0
C121,All,Crop,Cereal,Cereal,1721.895,0,0,0,0.322768783661902,3.7375440777552,0,0,0,0,0.181531215986776,0.0677966101694915,0,0
C122,All,Crop,Cereal,Cereal,1721.895,0,0,0,0.372701288266414,3.7375440777552,0,0,0,0,0.256723907642578,0.11864406779661,0,0
C123,All,Crop,Cereal,Cereal,1721.895,0,0,0,0.263539608290144,3.7375440777552,0,0,0,0,0.181531215986776,0.0508474576271187,0,0
C124,All,Crop,Cereal,Cereal,1721.895,0,0,0,0.263539608290144,3.7375440777552,0,0,0,0,0.314421289248855,0.0677966101694915,0,0
C125,All,Crop,Cereal,Cereal,1721.895,0,0,0,0.186350644133207,3.7375440777552,0,0,0,0,0.181531215986776,0.0169491525423729,0,0
C126,All,Crop,Cereal,Cereal,1721.895,0,0,0,0.263539608290144,3.7375440777552,0,0,0,0,0.181531215986776,0.0508474576271187,0,0
C127,All,Crop,Cereal,Cereal,1721.895,0,0,0,0.186350644133207,3.7375440777552,0,0,0,0,0.181531215986776,0.0169491525423729,0,0
C128,All,Crop,Cereal,Cereal,1721.895,0,0,0,0.263539608290144,3.7375440777552,0,0,0,0,0.181531215986776,0.11864406779661,0,0
C129,All,Crop,Cereal,Cereal,1721.895,0,0,0,0.322768783661902,3.7375440777552,0,0,0,0,0.256723907642578,0.0847457627118644,0,0
C13,All,Crop,Cereal,Cereal,1464.372,0,0,0,0,3.7375440777552,0,0,0,0,0.256723907642578,0.0508474576271187,0,0
C130,All,Crop,Cereal,Cereal,1721.895,0,0,0,0.372701288266414,3.7375440777552,0,0,0,0,0.405916138984627,0.186440677966102,0,0
C131,All,Crop,Cereal,Cereal,1721.895,0,0,0,0.186350644133207,3.7375440777552,0,0,0,0,0.181531215986776,0.0847457627118644,0,0
C132,All,Crop,Cereal,Cereal,1721.895,0,0,0,0.263539608290144,3.7375440777552,0,0,0,0,0.314421289248855,0.0508474576271187,0,0
C133,All,Crop,Cereal,Cereal,1721.895,0,0,0,0.322768783661902,3.7375440777552,0,0,0,0,0.181531215986776,0.0677966101694915,0,0
